GeneID	MeanExpLev	Period	Phase	Beta	pMMC-Beta
HanXRQChr09g0277291	5.9444E+01	2.2600E+01	1.1074E+01	9.9148E+00	1.0923E-03
HanXRQChr14g0444451	1.6697E+00	2.3800E+01	2.3800E-01	9.9053E-01	1.0923E-03
HanXRQChr16g0517801	1.7763E+01	2.6600E+01	1.1172E+01	3.1851E+00	1.0923E-03
HanXRQChr15g0463321	1.7039E+01	2.3800E+01	4.5220E+00	3.8377E+00	1.0923E-03
HanXRQChr07g0204071	4.3054E+01	2.3200E+01	-5.5680E+00	3.3410E+01	1.0938E-03
HanXRQChr08g0208771	4.6916E+01	2.6000E+01	2.8600E+00	7.3803E+00	1.0938E-03
HanXRQChr03g0076281	3.1420E+01	2.3300E+01	4.8930E+00	6.9461E+00	1.0938E-03
HanXRQChr17g0560461	2.8487E+00	2.5000E+01	-1.0750E+01	1.0316E+00	1.0938E-03
HanXRQChr09g0276221	3.5171E+00	2.4100E+01	2.4100E+00	2.2710E+00	1.0938E-03
HanXRQChr14g0451411	1.1920E+02	2.4500E+01	2.6950E+00	1.3597E+01	1.0952E-03
HanXRQChr11g0329271	1.2340E+00	2.4100E+01	-1.1809E+01	3.9510E-01	1.0952E-03
HanXRQChr02g0042011	3.9515E-01	2.7800E+01	7.5060E+00	2.6420E-01	1.0952E-03
HanXRQChr11g0353751	4.2442E+01	2.3500E+01	1.0810E+01	4.7918E+00	1.0952E-03
HanXRQChr10g0281821	2.4100E-01	2.2400E+01	-1.0528E+01	1.6522E-01	1.0952E-03
HanXRQChr15g0488141	2.1113E+01	2.3000E+01	-1.0810E+01	3.2133E+00	1.0952E-03
HanXRQChr10g0297481	3.4248E+01	2.4500E+01	1.0535E+01	7.7307E+00	1.0966E-03
HanXRQChr09g0275161	1.4328E+02	2.5100E+01	3.0120E+00	5.7306E+01	1.0966E-03
HanXRQChr05g0136821	4.9385E+01	2.3500E+01	-3.2900E+00	2.8430E+01	1.0966E-03
HanXRQChr08g0232081	1.4601E-01	2.1800E+01	-7.1940E+00	1.2812E-01	1.0981E-03
HanXRQChr14g0460491	1.8818E+00	2.1700E+01	3.9060E+00	6.7707E-01	1.0981E-03
HanXRQChr05g0129271	1.9832E+00	2.4200E+01	7.2600E-01	2.3047E+00	1.0981E-03
HanXRQChr06g0169021	5.5815E+00	2.1700E+01	4.9910E+00	9.7424E-01	1.0981E-03
HanXRQChr12g0361061	1.7426E+00	2.3200E+01	2.0880E+00	4.7260E-01	1.0981E-03
HanXRQChr09g0249621	2.4229E+00	2.5400E+01	-1.1684E+01	9.2815E-01	1.0981E-03
HanXRQChr05g0159731	2.2396E+01	2.4600E+01	-1.2054E+01	4.4643E+00	1.0995E-03
HanXRQChr04g0114941	3.1639E+00	2.7300E+01	4.6410E+00	1.1162E+00	1.1009E-03
HanXRQChr08g0217491	1.7275E+01	2.3100E+01	-1.6170E+00	3.3523E+00	1.1009E-03
HanXRQChr16g0504061	1.7356E+00	2.3700E+01	9.9540E+00	6.5701E-01	1.1009E-03
HanXRQChr06g0181501	1.6151E+00	2.5500E+01	-8.4150E+00	1.2099E+00	1.1009E-03
HanXRQChr05g0133491	3.9956E+00	2.3900E+01	6.6920E+00	1.5627E+00	1.1009E-03
HanXRQChr06g0166471	2.2114E+00	2.2100E+01	-1.0608E+01	6.6861E-01	1.1009E-03
HanXRQChr07g0189701	2.2610E+01	2.4300E+01	-1.1421E+01	4.8422E+00	1.1009E-03
HanXRQChr17g0544941	3.4071E+01	2.3100E+01	2.0790E+00	4.5028E+00	1.1009E-03
HanXRQChr13g0390431	2.6611E+01	2.4900E+01	-9.9600E+00	1.2448E+01	1.1009E-03
HanXRQChr17g0570361	4.2902E+01	2.4200E+01	-8.9540E+00	7.3117E+00	1.1009E-03
HanXRQChr17g0549941	1.6159E+00	2.2900E+01	-2.9770E+00	8.5649E-01	1.1009E-03
HanXRQChr17g0534421	2.6062E+01	2.4800E+01	2.2320E+00	5.5116E+00	1.1023E-03
HanXRQChr14g0437181	3.0050E+01	2.3300E+01	2.0970E+00	7.8930E+00	1.1038E-03
HanXRQChr12g0381521	6.3336E+01	2.2400E+01	4.0320E+00	1.0140E+01	1.1038E-03
HanXRQChr07g0185781	2.3254E+01	2.2400E+01	4.0320E+00	1.3158E+01	1.1038E-03
HanXRQChr06g0171581	8.9337E+00	2.1400E+01	-1.0272E+01	1.8027E+00	1.1038E-03
HanXRQChr04g0118821	1.1276E+01	2.4100E+01	2.1690E+00	3.8351E+00	1.1038E-03
HanXRQChr10g0318571	3.5331E+00	2.4300E+01	-1.1421E+01	1.3182E+00	1.1038E-03
HanXRQChr12g0362881	7.7303E+00	2.6600E+01	-9.8420E+00	1.7649E+00	1.1038E-03
HanXRQChr07g0201271	2.5891E+00	2.4300E+01	7.0470E+00	8.1161E-01	1.1038E-03
HanXRQChr10g0312871	1.3700E+00	2.3600E+01	1.0856E+01	8.0178E-01	1.1038E-03
HanXRQChr08g0226101	6.5355E+00	2.5300E+01	-9.3610E+00	1.6387E+00	1.1066E-03
HanXRQChr06g0185141	4.7569E+00	2.5900E+01	-1.0360E+01	1.0509E+00	1.1066E-03
HanXRQChr05g0138491	5.6450E+00	2.3300E+01	-9.3200E+00	1.9547E+00	1.1066E-03
HanXRQChr05g0151911	7.1455E+00	2.6900E+01	4.3040E+00	2.4127E+00	1.1066E-03
HanXRQChr10g0293721	9.7197E+00	2.2400E+01	5.1520E+00	6.1516E+00	1.1066E-03
HanXRQChr15g0493061	1.6129E+01	2.1800E+01	3.4880E+00	4.4437E+00	1.1066E-03
HanXRQChr14g0450901	6.0233E+01	2.5100E+01	-1.1797E+01	6.1820E+00	1.1081E-03
HanXRQChr17g0537431	7.5320E+00	2.6400E+01	7.1280E+00	1.6951E+00	1.1081E-03
HanXRQChr11g0335651	2.7686E+01	2.3500E+01	-1.8800E+00	4.4797E+00	1.1081E-03
HanXRQChr03g0060251	1.2910E+00	2.3400E+01	9.8280E+00	5.3100E-01	1.1095E-03
HanXRQChr12g0366581	1.2311E+01	2.0600E+01	-5.1500E+00	3.9184E+00	1.1095E-03
HanXRQChr02g0041421	1.1237E+01	2.4600E+01	9.8400E-01	7.7609E+00	1.1109E-03
HanXRQChr17g0570251	2.0052E+02	2.2700E+01	2.9510E+00	6.8827E+01	1.1109E-03
HanXRQChr14g0447211	3.7868E+01	2.3800E+01	9.7580E+00	5.1307E+00	1.1109E-03
HanXRQChr16g0503411	4.1751E+01	2.3800E+01	9.5200E-01	1.0293E+01	1.1123E-03
HanXRQChr03g0089391	2.7514E+01	2.5500E+01	2.5500E+00	1.0996E+01	1.1123E-03
HanXRQChr10g0298551	1.5199E+01	2.5100E+01	4.5180E+00	7.9413E+00	1.1123E-03
HanXRQChr09g0276591	1.6313E+01	2.2400E+01	3.1360E+00	3.3436E+00	1.1123E-03
HanXRQChr09g0273531	4.9691E+00	2.3900E+01	0.0000E+00	1.3731E+00	1.1123E-03
HanXRQChr17g0564181	2.3807E+00	2.2400E+01	1.3440E+00	7.3652E-01	1.1123E-03
HanXRQChr16g0499821	4.0092E+00	2.3100E+01	-1.8480E+00	1.7688E+00	1.1123E-03
HanXRQChr13g0415711	1.9182E+01	2.2900E+01	-9.6180E+00	4.3384E+00	1.1138E-03
HanXRQChr17g0533821	2.5329E+00	2.5800E+01	-1.2642E+01	5.3476E-01	1.1138E-03
HanXRQChr14g0430741	5.0664E-01	2.2100E+01	2.6520E+00	2.4698E-01	1.1138E-03
HanXRQChr04g0108801	9.1220E-01	2.5300E+01	-9.1080E+00	2.5465E-01	1.1152E-03
HanXRQChr04g0101041	1.5452E+00	2.5500E+01	-9.4350E+00	7.1268E-01	1.1152E-03
HanXRQChr14g0451561	2.8049E+01	2.3000E+01	5.2900E+00	4.7547E+00	1.1152E-03
HanXRQChr14g0450871	6.6870E+00	2.2400E+01	-2.2400E-01	2.5635E+00	1.1152E-03
HanXRQChr04g0109241	5.6370E+01	2.1800E+01	8.7200E+00	1.1795E+01	1.1152E-03
HanXRQChr08g0212691	5.0527E-01	2.5300E+01	4.5540E+00	4.0000E-01	1.1152E-03
HanXRQChr15g0491301	5.7120E+01	2.5000E+01	-3.2500E+00	1.3497E+01	1.1152E-03
HanXRQChr02g0042561	1.1245E+00	2.3700E+01	7.5840E+00	4.9672E-01	1.1152E-03
HanXRQChr04g0124851	3.3466E+00	2.6300E+01	-9.2050E+00	1.3312E+00	1.1152E-03
HanXRQChr16g0513381	6.1767E+00	2.3900E+01	-5.9750E+00	3.2559E+00	1.1152E-03
HanXRQChr15g0489531	1.8738E+01	2.4100E+01	9.6400E+00	3.0540E+00	1.1152E-03
HanXRQChr16g0518491	2.3399E+01	2.3500E+01	-8.9300E+00	9.8065E+00	1.1166E-03
HanXRQChr13g0409411	6.8735E+00	2.5500E+01	-1.0710E+01	8.5033E-01	1.1181E-03
HanXRQChr02g0055661	1.0962E+01	2.4200E+01	3.6300E+00	4.1448E+00	1.1181E-03
HanXRQChr12g0374601	1.3100E+01	2.4500E+01	1.1025E+01	2.0820E+00	1.1181E-03
HanXRQChr10g0312911	2.3900E+00	2.2500E+01	8.3250E+00	7.9725E-01	1.1181E-03
HanXRQChr05g0145371	1.5911E+01	2.5200E+01	-2.0160E+00	5.4825E+00	1.1181E-03
HanXRQChr07g0197271	1.1208E+01	2.4400E+01	-9.0280E+00	2.5282E+00	1.1181E-03
HanXRQChr01g0026301	1.7862E+01	2.4500E+01	-9.8000E+00	2.8235E+00	1.1181E-03
HanXRQChr16g0508531	5.7927E+00	2.6300E+01	1.1572E+01	1.4696E+00	1.1181E-03
HanXRQChr15g0484381	1.3108E+01	2.7600E+01	1.1040E+01	1.7421E+00	1.1181E-03
HanXRQChr07g0207031	7.1626E-01	2.6700E+01	4.8060E+00	4.9579E-01	1.1195E-03
HanXRQChr10g0314361	2.1178E+01	2.4900E+01	-1.2201E+01	3.8532E+00	1.1195E-03
HanXRQChr13g0389071	3.0673E+01	2.5200E+01	-8.3160E+00	4.4469E+00	1.1209E-03
HanXRQChr11g0350921	8.4351E+00	2.2400E+01	5.3760E+00	6.7641E+00	1.1209E-03
HanXRQChr12g0368731	7.1071E-01	2.3000E+01	-7.5900E+00	3.2989E-01	1.1209E-03
HanXRQChr08g0226271	1.1281E+01	2.1900E+01	1.5330E+00	1.4471E+00	1.1209E-03
HanXRQChr17g0568771	7.9789E-01	2.3800E+01	1.0948E+01	3.0208E-01	1.1209E-03
HanXRQChr03g0079261	9.3214E+00	2.2300E+01	-6.6900E-01	1.8144E+00	1.1209E-03
HanXRQChr10g0303571	8.6164E+01	2.4900E+01	-8.2170E+00	1.3489E+01	1.1209E-03
HanXRQChr05g0148391	3.3536E+01	2.4600E+01	-1.1808E+01	6.4525E+00	1.1209E-03
HanXRQChr01g0028081	1.4113E+01	2.5500E+01	-8.6700E+00	2.6218E+00	1.1209E-03
HanXRQChr15g0465711	7.4276E+00	2.2500E+01	4.7250E+00	1.5961E+00	1.1209E-03
HanXRQChr11g0349371	6.2210E+01	2.4000E+01	1.4400E+00	3.0283E+01	1.1223E-03
HanXRQChr02g0035821	7.3397E+00	2.3700E+01	-9.0060E+00	2.6319E+00	1.1223E-03
HanXRQChr08g0230221	7.2356E+01	2.3600E+01	-4.7200E+00	2.9894E+01	1.1238E-03
HanXRQChr02g0046201	2.1226E+01	2.3600E+01	-1.0148E+01	3.8302E+00	1.1238E-03
HanXRQChr16g0522171	1.8808E+01	2.2800E+01	4.7880E+00	2.1578E+01	1.1238E-03
HanXRQChr04g0110791	3.8564E+00	2.3900E+01	1.1472E+01	1.6749E+00	1.1238E-03
HanXRQChr05g0137651	2.0024E+01	2.3000E+01	-1.8400E+00	9.8179E+00	1.1238E-03
HanXRQChr03g0089641	6.1460E+01	2.4200E+01	-1.2100E+00	1.1911E+01	1.1238E-03
HanXRQChr16g0507821	7.8698E+01	2.3700E+01	-9.4800E+00	1.2075E+01	1.1252E-03
HanXRQChr10g0310341	1.8673E+01	2.6000E+01	-1.1700E+01	4.1748E+00	1.1252E-03
HanXRQChr04g0123961	5.8414E+00	2.2900E+01	4.8090E+00	4.3145E+00	1.1252E-03
HanXRQChr03g0060531	1.6329E+00	2.4600E+01	1.1562E+01	3.4391E-01	1.1252E-03
HanXRQChr01g0026941	1.0346E+01	2.1800E+01	-2.1800E-01	1.3642E+00	1.1252E-03
HanXRQChr08g0208611	2.4309E+01	2.4200E+01	6.2920E+00	3.6276E+00	1.1266E-03
HanXRQChr14g0445081	7.1117E-01	2.4100E+01	-8.9170E+00	2.8124E-01	1.1266E-03
HanXRQChr12g0371291	4.6324E+00	2.5400E+01	2.7940E+00	1.8496E+00	1.1266E-03
HanXRQChr06g0169131	2.7655E+01	2.3800E+01	9.2820E+00	6.9438E+00	1.1266E-03
HanXRQChr09g0271631	4.8999E+00	2.1800E+01	3.2700E+00	9.6761E-01	1.1266E-03
HanXRQChr14g0434751	4.7209E+00	2.2900E+01	2.9770E+00	9.2048E-01	1.1266E-03
HanXRQChr04g0096351	2.7382E+00	2.4900E+01	-1.2201E+01	8.2572E-01	1.1266E-03
HanXRQChr12g0375061	3.8309E+00	2.4200E+01	1.1616E+01	6.6237E-01	1.1266E-03
HanXRQChr11g0347731	1.2158E+01	2.5800E+01	9.5460E+00	3.0733E+00	1.1266E-03
HanXRQChr16g0501001	5.3426E+00	2.6100E+01	-6.7860E+00	1.0692E+00	1.1266E-03
HanXRQChr05g0160201	7.7520E-01	2.2400E+01	-1.0976E+01	3.4363E-01	1.1266E-03
HanXRQChr16g0499001	1.3205E+00	2.3600E+01	-9.4400E-01	7.3591E-01	1.1266E-03
HanXRQChr02g0051561	3.9376E+00	2.2600E+01	2.2600E-01	9.6190E-01	1.1281E-03
HanXRQChr01g0003271	3.2981E+00	2.5700E+01	-8.7380E+00	7.8721E-01	1.1281E-03
HanXRQChr16g0527301	1.6482E+01	2.7500E+01	-8.8000E+00	1.7557E+00	1.1281E-03
HanXRQChr16g0526521	1.2713E+00	2.5100E+01	-1.1295E+01	3.2162E-01	1.1281E-03
HanXRQChr04g0100511	2.9607E+00	2.2200E+01	2.2200E-01	9.1658E-01	1.1295E-03
HanXRQChr12g0366071	1.6244E+02	2.4200E+01	2.4200E-01	4.4867E+01	1.1295E-03
HanXRQChr10g0290061	9.9562E+01	2.3900E+01	-1.0277E+01	2.2994E+01	1.1295E-03
HanXRQChr17g0560781	1.0534E+01	2.4300E+01	5.5890E+00	1.4272E+00	1.1295E-03
HanXRQChr17g0559781	2.5691E+00	2.4800E+01	5.4560E+00	5.0835E-01	1.1295E-03
HanXRQChr05g0142011	1.8923E+01	2.3100E+01	3.0030E+00	2.2078E+00	1.1295E-03
HanXRQChr10g0303151	1.2172E+01	2.4300E+01	1.0449E+01	2.1615E+00	1.1295E-03
HanXRQChr15g0476201	7.5120E+00	2.1700E+01	6.7270E+00	2.0593E+00	1.1309E-03
HanXRQChr04g0125231	8.0757E+00	2.6300E+01	1.2361E+01	2.1084E+00	1.1309E-03
HanXRQChr10g0281341	1.4345E+01	2.3300E+01	4.8930E+00	2.2280E+00	1.1324E-03
HanXRQChr06g0179631	5.1265E+01	2.3500E+01	3.0550E+00	9.2349E+00	1.1324E-03
HanXRQChr14g0443931	1.6568E+01	2.3000E+01	4.6000E+00	2.8269E+00	1.1324E-03
HanXRQChr10g0309091	2.0965E+01	2.5700E+01	2.5700E+00	7.7330E+00	1.1324E-03
HanXRQChr05g0136631	2.8710E-01	2.3100E+01	-9.9330E+00	1.7339E-01	1.1324E-03
HanXRQChr03g0071421	6.4290E+00	2.3100E+01	3.0030E+00	1.0622E+00	1.1324E-03
HanXRQChr16g0528251	6.2062E+01	2.3200E+01	-4.6400E+00	3.0920E+01	1.1324E-03
HanXRQChr12g0369071	7.1924E-01	2.3700E+01	7.5840E+00	3.3547E-01	1.1338E-03
HanXRQChr15g0495631	1.1440E+00	2.3500E+01	-1.0105E+01	4.8958E-01	1.1338E-03
HanXRQChr14g0450811	8.1213E-01	2.1900E+01	7.8840E+00	4.1652E-01	1.1338E-03
HanXRQChr13g0422801	9.0887E+00	2.5400E+01	1.2446E+01	1.3690E+00	1.1352E-03
HanXRQChr11g0327701	2.3060E+01	2.3200E+01	-1.3920E+00	8.7528E+00	1.1352E-03
HanXRQChr05g0160991	1.2790E+01	2.3200E+01	5.8000E+00	2.1477E+00	1.1352E-03
HanXRQChr03g0074511	9.0889E-01	2.4400E+01	-8.2960E+00	3.2726E-01	1.1352E-03
HanXRQChr04g0102461	3.0358E+00	2.3600E+01	1.0148E+01	1.0874E+00	1.1352E-03
HanXRQChr09g0244561	3.6996E+00	2.2400E+01	1.3440E+00	1.0504E+00	1.1352E-03
HanXRQChr04g0111361	4.0013E+00	2.4600E+01	-7.6260E+00	2.0969E+00	1.1366E-03
HanXRQChr17g0556641	2.6751E+01	2.3300E+01	2.7960E+00	7.3332E+00	1.1381E-03
HanXRQChr03g0088061	4.1722E+01	2.5900E+01	-1.1396E+01	6.1181E+00	1.1381E-03
HanXRQChr10g0319611	1.7520E+01	2.3100E+01	3.6960E+00	2.6413E+00	1.1381E-03
HanXRQChr10g0296451	2.5812E+01	2.2600E+01	6.7800E-01	5.8422E+00	1.1381E-03
HanXRQChr12g0370721	3.3480E-01	2.1500E+01	8.3850E+00	1.3632E-01	1.1381E-03
HanXRQChr15g0496481	1.9190E+00	2.3700E+01	2.8440E+00	5.2412E-01	1.1381E-03
HanXRQChr09g0239781	1.0721E+00	2.3800E+01	-1.0710E+01	3.4028E-01	1.1395E-03
HanXRQChr13g0426461	1.5609E+00	2.3200E+01	-8.8160E+00	3.6642E-01	1.1395E-03
HanXRQChr16g0504631	2.9933E+01	2.3300E+01	2.3300E+00	4.6912E+00	1.1395E-03
HanXRQChr07g0206311	1.0765E+01	2.3400E+01	-3.0420E+00	7.2001E+00	1.1409E-03
HanXRQChr09g0254901	1.2502E+01	2.5400E+01	-9.6520E+00	2.9886E+00	1.1409E-03
HanXRQChr01g0003761	4.3204E+01	2.4000E+01	3.1200E+00	1.4600E+01	1.1424E-03
HanXRQChr15g0490521	3.0810E+00	2.4600E+01	1.2054E+01	8.2020E-01	1.1424E-03
HanXRQChr01g0011481	4.5185E+01	2.3800E+01	-1.1186E+01	5.0946E+00	1.1438E-03
HanXRQChr14g0456801	3.2013E+01	2.3300E+01	8.1550E+00	8.2329E+00	1.1438E-03
HanXRQChr14g0450761	7.4818E+01	2.5500E+01	-8.9250E+00	2.3889E+01	1.1438E-03
HanXRQChr09g0271871	1.2819E+00	2.4800E+01	-1.1160E+01	6.4342E-01	1.1438E-03
HanXRQChr12g0368281	9.3842E-01	2.3200E+01	1.0904E+01	3.0820E-01	1.1438E-03
HanXRQChr12g0359061	2.1840E+01	2.3500E+01	4.4650E+00	3.9168E+00	1.1438E-03
HanXRQChr11g0340261	3.1060E+00	2.4100E+01	-1.0122E+01	5.6873E-01	1.1438E-03
HanXRQChr11g0339621	1.3189E+00	2.2700E+01	2.4970E+00	5.7864E-01	1.1438E-03
HanXRQChr06g0166661	2.5773E+01	2.3500E+01	1.6450E+00	8.6763E+00	1.1438E-03
HanXRQChr08g0221001	2.9732E+01	2.4400E+01	-1.0980E+01	3.5915E+00	1.1438E-03
HanXRQChr16g0500941	1.5185E+01	2.3200E+01	6.7280E+00	4.7046E+00	1.1438E-03
HanXRQChr04g0122401	1.6223E+00	2.2600E+01	3.8420E+00	6.1374E-01	1.1452E-03
HanXRQChr15g0485491	6.8953E-01	2.4800E+01	-9.9200E+00	3.1540E-01	1.1452E-03
HanXRQChr15g0472761	1.1124E-01	2.4700E+01	2.4700E-01	1.0252E-01	1.1466E-03
HanXRQChr08g0230211	1.8865E+02	2.6400E+01	-8.4480E+00	2.2897E+01	1.1466E-03
HanXRQChr16g0531051	1.2647E+02	2.2900E+01	-8.0150E+00	7.7344E+01	1.1466E-03
HanXRQChr04g0112621	6.2839E-02	2.1700E+01	-9.3310E+00	8.1049E-02	1.1466E-03
HanXRQChr03g0085181	1.2605E+01	2.5100E+01	-1.0793E+01	2.3320E+00	1.1466E-03
HanXRQChr17g0553521	7.0939E+01	2.2800E+01	8.2080E+00	1.5156E+01	1.1466E-03
HanXRQChr17g0550691	2.5091E-01	2.4400E+01	-1.0736E+01	9.0055E-02	1.1466E-03
HanXRQChr15g0469801	2.2526E+02	2.3400E+01	3.2760E+00	7.5966E+01	1.1481E-03
HanXRQChr05g0137921	3.1201E-01	2.5000E+01	0.0000E+00	3.0345E-01	1.1481E-03
HanXRQChr14g0427401	8.7560E+01	2.3500E+01	3.5250E+00	1.2768E+01	1.1481E-03
HanXRQChr12g0372791	8.1067E+00	2.3100E+01	7.8540E+00	2.3250E+00	1.1481E-03
HanXRQChr09g0277211	1.3947E+02	2.3700E+01	3.0810E+00	3.2248E+01	1.1481E-03
HanXRQChr03g0065221	2.2231E+01	2.4200E+01	9.1960E+00	4.6415E+00	1.1481E-03
HanXRQChr15g0469871	4.0965E-01	2.3000E+01	-1.0580E+01	1.8437E-01	1.1495E-03
HanXRQChr14g0460421	1.0479E+02	2.2100E+01	2.6520E+00	8.5608E+00	1.1495E-03
HanXRQChr08g0217251	1.4110E+00	2.4400E+01	2.6840E+00	9.7888E-01	1.1495E-03
HanXRQChr07g0203991	1.5225E+00	2.2400E+01	7.6160E+00	4.8092E-01	1.1495E-03
HanXRQChr13g0403411	8.7401E+00	2.4000E+01	-2.4000E-01	2.1000E+00	1.1495E-03
HanXRQChr02g0047191	2.6367E+01	2.6200E+01	5.5020E+00	2.0961E+00	1.1495E-03
HanXRQChr14g0437381	1.9348E+01	2.2600E+01	-6.7800E-01	4.6285E+00	1.1495E-03
HanXRQChr03g0078491	4.1898E+00	2.3800E+01	3.8080E+00	2.6110E+00	1.1495E-03
HanXRQChr15g0482641	3.8791E+01	2.2200E+01	-6.6600E+00	1.3692E+01	1.1495E-03
HanXRQChr02g0035371	1.6079E+00	2.4700E+01	1.1362E+01	6.4169E-01	1.1495E-03
HanXRQChr10g0291641	4.1979E-01	2.3500E+01	1.0810E+01	2.5178E-01	1.1495E-03
HanXRQChr17g0553671	1.6720E-01	2.7700E+01	2.4930E+00	1.2530E-01	1.1495E-03
HanXRQChr03g0062511	3.0480E+00	2.6900E+01	-1.0760E+01	1.2318E+00	1.1495E-03
HanXRQChr06g0169571	7.5231E+01	2.3500E+01	5.6400E+00	1.8901E+01	1.1509E-03
HanXRQChr10g0309531	4.7799E+01	2.2500E+01	0.0000E+00	5.8790E+00	1.1509E-03
HanXRQChr15g0474141	4.2934E+01	2.4700E+01	1.1609E+01	9.2051E+00	1.1509E-03
HanXRQChr01g0001041	1.6770E+02	2.4000E+01	-1.0080E+01	5.0628E+01	1.1524E-03
HanXRQChr09g0240431	1.3023E+00	2.3800E+01	-1.1186E+01	6.5552E-01	1.1524E-03
HanXRQChr04g0117061	6.6548E-01	2.2700E+01	-4.5400E-01	2.3423E-01	1.1538E-03
HanXRQChr07g0204241	1.7776E+00	2.5500E+01	-1.0965E+01	5.0224E-01	1.1538E-03
HanXRQChr16g0514751	8.5999E+00	2.3400E+01	1.4040E+00	1.3338E+00	1.1538E-03
HanXRQChr05g0133561	1.6953E+00	2.4000E+01	1.1760E+01	7.4716E-01	1.1538E-03
HanXRQChr04g0124711	4.4208E+01	2.4900E+01	-1.1952E+01	7.0066E+00	1.1538E-03
HanXRQChr15g0478711	6.5203E+00	2.3800E+01	1.0710E+01	2.0878E+00	1.1552E-03
HanXRQChr13g0408351	1.1153E+02	2.3000E+01	-7.1300E+00	1.6740E+02	1.1552E-03
HanXRQChr01g0002781	9.9494E+00	2.2600E+01	3.3900E+00	1.7683E+00	1.1552E-03
HanXRQChr05g0140801	1.4827E+01	2.2900E+01	3.2060E+00	2.4431E+00	1.1552E-03
HanXRQChr02g0050101	2.1138E+00	2.2100E+01	1.9890E+00	5.7040E-01	1.1566E-03
HanXRQChr13g0398941	2.3002E+01	2.5700E+01	1.1565E+01	1.8084E+00	1.1566E-03
HanXRQChr14g0439931	2.2770E+01	2.2800E+01	4.1040E+00	9.5307E+00	1.1566E-03
HanXRQChr16g0512801	2.1861E+01	2.3600E+01	1.1800E+01	3.4417E+00	1.1566E-03
HanXRQChr12g0378451	8.1380E+00	2.3900E+01	8.1260E+00	2.3106E+00	1.1581E-03
HanXRQChr02g0032821	1.9793E+01	2.3300E+01	-1.0252E+01	6.1574E+00	1.1581E-03
HanXRQChr07g0193671	1.1037E+01	2.6200E+01	1.1790E+01	1.8534E+00	1.1581E-03
HanXRQChr03g0086121	3.3386E-01	2.2300E+01	-1.0927E+01	1.8420E-01	1.1595E-03
HanXRQChr16g0508581	1.8257E+00	2.4000E+01	-2.8800E+00	1.4046E+00	1.1609E-03
HanXRQChr05g0134451	5.2011E+00	2.5200E+01	-1.0080E+01	1.8913E+00	1.1609E-03
HanXRQChr12g0379721	9.3114E+00	2.5600E+01	3.3280E+00	3.1617E+00	1.1609E-03
HanXRQChr04g0117431	6.0441E+01	2.1300E+01	-8.5200E-01	6.8507E+00	1.1609E-03
HanXRQChr10g0305441	6.1081E+00	2.2700E+01	-2.4970E+00	2.0334E+00	1.1609E-03
HanXRQChr15g0490831	1.3976E+00	2.2900E+01	5.4960E+00	1.0243E+00	1.1609E-03
HanXRQChr12g0357481	1.3895E-01	2.3700E+01	-8.0580E+00	1.3132E-01	1.1624E-03
HanXRQChr16g0499151	2.6549E-01	2.5300E+01	2.5300E-01	2.1840E-01	1.1638E-03
HanXRQChr06g0169111	3.6900E+00	2.2600E+01	2.7120E+00	7.0429E-01	1.1638E-03
HanXRQChr09g0265311	2.9500E+00	2.3000E+01	-1.1040E+01	1.0834E+00	1.1638E-03
HanXRQChr07g0201961	2.5430E+01	2.6000E+01	-9.3600E+00	3.9214E+00	1.1638E-03
HanXRQChr12g0355101	9.0525E+01	2.3800E+01	9.2820E+00	1.0191E+01	1.1638E-03
HanXRQChr08g0210821	4.8015E+02	2.5500E+01	5.6100E+00	1.8705E+02	1.1638E-03
HanXRQChr10g0294921	1.3432E+00	2.6800E+01	-8.5760E+00	5.7645E-01	1.1638E-03
HanXRQChr03g0093251	5.1508E+01	2.3800E+01	-4.5220E+00	6.9591E+00	1.1638E-03
HanXRQChr17g0542341	9.1250E+00	2.3100E+01	-6.0060E+00	5.9204E+00	1.1638E-03
HanXRQChr17g0538541	7.0813E+00	2.2900E+01	-9.8470E+00	1.2167E+00	1.1638E-03
HanXRQChr08g0224381	3.9571E-01	2.3100E+01	6.4680E+00	2.8486E-01	1.1638E-03
HanXRQChr04g0113101	9.6099E+00	2.2700E+01	7.0370E+00	1.5264E+00	1.1638E-03
HanXRQChr10g0309591	6.0888E+01	2.3400E+01	3.0420E+00	7.8918E+00	1.1638E-03
HanXRQChr14g0461191	6.4383E-01	2.4500E+01	1.9600E+00	2.5281E-01	1.1638E-03
HanXRQChr05g0129231	1.7152E+01	2.3300E+01	-3.0290E+00	1.0136E+01	1.1638E-03
HanXRQChr15g0472641	6.5162E+00	2.3400E+01	-1.0998E+01	2.0517E+00	1.1638E-03
HanXRQChr01g0014691	5.6610E+01	2.5400E+01	7.6200E+00	7.1220E+00	1.1652E-03
HanXRQChr01g0024561	7.1638E+01	2.7200E+01	1.6320E+00	8.8009E+00	1.1652E-03
HanXRQChr13g0404731	5.0728E+00	2.3700E+01	3.0810E+00	2.8202E+00	1.1666E-03
HanXRQChr05g0133721	1.9948E+00	2.4900E+01	2.7390E+00	8.2896E-01	1.1666E-03
HanXRQChr09g0245471	1.1740E-01	2.2300E+01	2.2300E+00	8.8882E-02	1.1666E-03
HanXRQChr12g0355161	2.9027E+01	2.4300E+01	-1.2150E+00	6.6366E+00	1.1681E-03
