GeneID	MeanExpLev	Period	Phase	Beta	pMMC-Beta
HanXRQChr09g0252451	3.0138E+01	2.6300E+01	5.2600E-01	2.8329E+00	1.9108E-01
HanXRQChr06g0181091	4.7456E+01	2.6100E+01	-9.3960E+00	3.0367E+00	1.9120E-01
HanXRQChr03g0060321	5.6119E+00	2.4100E+01	1.1809E+01	5.0624E-01	1.9128E-01
HanXRQChr00c0016g0571081	1.4253E-01	2.4900E+01	3.7350E+00	4.2767E-02	1.9134E-01
HanXRQChr10g0301481	2.3256E-01	2.0400E+01	-4.2840E+00	1.1871E-01	1.9145E-01
HanXRQChr03g0064771	1.1173E+00	2.2500E+01	-9.0000E-01	4.2408E-01	1.9157E-01
HanXRQChr17g0567981	1.6049E+00	2.3300E+01	-9.3200E-01	2.4803E-01	1.9165E-01
HanXRQChr16g0500851	1.2304E+00	2.3500E+01	-8.4600E+00	1.7784E-01	1.9174E-01
HanXRQChr09g0258271	1.3878E-02	2.7700E+01	5.2630E+00	2.0795E-02	1.9176E-01
HanXRQChr14g0461611	3.3673E-02	2.2400E+01	-9.6320E+00	3.2648E-02	1.9177E-01
HanXRQChr03g0075031	1.2560E+01	2.1400E+01	5.3500E+00	1.4744E+00	1.9177E-01
HanXRQChr05g0140971	1.3867E+00	2.4500E+01	9.8000E+00	2.5932E-01	1.9177E-01
HanXRQChr10g0303321	1.8305E+00	2.5200E+01	-9.8280E+00	8.5311E-01	1.9178E-01
HanXRQChr07g0189051	2.3120E-02	2.0500E+01	-4.9200E+00	2.1702E-02	1.9179E-01
HanXRQChr10g0308891	8.6145E-01	2.0900E+01	3.7620E+00	2.1546E-01	1.9179E-01
HanXRQChr09g0270041	2.4013E-01	2.2600E+01	3.3900E+00	8.7397E-02	1.9180E-01
HanXRQChr16g0516811	1.7695E+00	2.0300E+01	-1.0150E+00	2.7660E-01	1.9191E-01
HanXRQChr12g0370461	5.4069E-01	2.3600E+01	6.6080E+00	1.3281E-01	1.9194E-01
HanXRQChr13g0419701	2.0794E-01	2.0100E+01	-9.8490E+00	7.8718E-02	1.9196E-01
HanXRQChr04g0110841	6.0948E-02	2.6300E+01	-9.2050E+00	3.3622E-02	1.9197E-01
HanXRQChr10g0315181	9.9989E-03	2.6300E+01	-8.4160E+00	1.3250E-02	1.9201E-01
HanXRQChr11g0349291	6.3792E-01	2.2000E+01	5.9400E+00	2.0111E-01	1.9205E-01
HanXRQChr08g0213281	2.3753E+00	2.2000E+01	-9.9000E+00	4.4879E-01	1.9207E-01
HanXRQChr05g0156441	5.5190E-01	2.5000E+01	1.1750E+01	1.0590E-01	1.9207E-01
HanXRQChr17g0552301	4.6806E+00	2.0400E+01	5.1000E+00	5.4684E-01	1.9210E-01
HanXRQChr06g0178421	1.4447E-01	2.5100E+01	-1.0542E+01	5.8091E-02	1.9211E-01
HanXRQChr04g0099101	5.1811E-01	2.0300E+01	-4.0600E+00	1.4255E-01	1.9213E-01
HanXRQChr04g0107001	2.1329E+01	2.1900E+01	6.5700E-01	1.8435E+00	1.9228E-01
HanXRQChr13g0388721	3.9409E+00	2.6800E+01	-9.3800E+00	6.0697E-01	1.9230E-01
HanXRQChr11g0346711	3.6786E+01	2.3000E+01	6.2100E+00	3.4170E+00	1.9230E-01
HanXRQChr06g0179821	3.3534E+00	2.5600E+01	-1.1520E+01	5.1974E-01	1.9252E-01
HanXRQChr07g0196561	5.2495E-01	2.1600E+01	-1.0368E+01	8.7629E-02	1.9256E-01
HanXRQChr11g0349981	8.8038E-02	2.3600E+01	7.7880E+00	5.0936E-02	1.9261E-01
HanXRQChr03g0076401	1.7872E+00	2.2200E+01	6.4380E+00	3.3441E-01	1.9261E-01
HanXRQChr10g0278081	4.8138E+01	2.6000E+01	-9.3600E+00	4.3387E+00	1.9261E-01
HanXRQChr16g0530171	2.6604E-02	2.7700E+01	-7.7560E+00	2.6136E-02	1.9261E-01
HanXRQChr01g0026401	2.1246E-01	2.2600E+01	-6.7800E-01	8.5753E-02	1.9274E-01
HanXRQChr04g0127241	3.4612E-02	2.6300E+01	2.8930E+00	2.4389E-02	1.9278E-01
HanXRQChr14g0429211	4.5373E+00	2.0100E+01	4.6230E+00	5.3041E-01	1.9280E-01
HanXRQChr08g0215801	8.2968E-01	2.5800E+01	-9.2880E+00	1.8014E-01	1.9282E-01
HanXRQChr09g0256891	3.4972E-01	2.4100E+01	3.8560E+00	1.0103E-01	1.9290E-01
HanXRQChr12g0361421	3.3658E+00	2.0200E+01	-6.0600E+00	6.7469E-01	1.9298E-01
HanXRQChr13g0393341	1.4666E+01	2.5000E+01	-9.2500E+00	1.7388E+00	1.9301E-01
HanXRQChr01g0018881	1.1757E+00	2.0800E+01	-6.8640E+00	3.2735E-01	1.9307E-01
HanXRQChr09g0249921	6.6527E+00	2.1100E+01	1.8990E+00	5.9478E-01	1.9311E-01
HanXRQChr07g0203451	1.3657E+00	2.1200E+01	8.2680E+00	1.5815E-01	1.9321E-01
HanXRQChr04g0105971	7.4032E-01	2.4400E+01	8.0520E+00	1.6002E-01	1.9324E-01
HanXRQChr12g0369251	1.2232E+01	2.3300E+01	1.0951E+01	1.4998E+00	1.9326E-01
HanXRQChr15g0481101	6.0154E-01	2.4800E+01	-1.0664E+01	1.4222E-01	1.9330E-01
HanXRQChr03g0076101	1.2166E-01	2.5100E+01	-1.2048E+01	1.4507E-01	1.9331E-01
HanXRQChr06g0181441	9.9376E-03	2.2800E+01	-5.2440E+00	1.2943E-02	1.9333E-01
HanXRQChr13g0387841	2.0677E-02	2.3900E+01	1.0277E+01	1.8105E-02	1.9337E-01
HanXRQChr06g0184161	1.2811E+00	2.4200E+01	1.0164E+01	2.6446E-01	1.9351E-01
HanXRQChr02g0031421	6.2703E-01	2.7700E+01	-7.7560E+00	1.2064E-01	1.9351E-01
HanXRQChr03g0078061	4.1810E+01	2.2400E+01	6.0480E+00	2.6270E+00	1.9356E-01
HanXRQChr06g0179871	3.1699E+00	2.2800E+01	4.3320E+00	4.7775E-01	1.9360E-01
HanXRQChr01g0003031	2.4793E-01	2.6900E+01	-1.0491E+01	2.9844E-01	1.9360E-01
HanXRQChr14g0450061	3.1906E-02	2.0500E+01	6.5600E+00	2.3814E-02	1.9361E-01
HanXRQChr12g0377821	2.7594E-01	2.4700E+01	5.6810E+00	8.5670E-02	1.9378E-01
HanXRQChr05g0160271	7.8726E-02	2.2700E+01	-7.0370E+00	3.3326E-02	1.9379E-01
HanXRQChr01g0009451	1.8744E+02	2.1100E+01	-2.1100E-01	3.2477E+01	1.9384E-01
HanXRQChr04g0121541	1.0231E+00	2.2100E+01	2.8730E+00	1.3483E-01	1.9397E-01
HanXRQChr15g0475931	7.0535E-01	2.2300E+01	-4.4600E-01	1.9091E-01	1.9416E-01
HanXRQChr01g0023181	5.5566E-02	2.2100E+01	-2.2100E-01	3.3813E-02	1.9417E-01
HanXRQChr03g0080561	4.9234E-02	2.1100E+01	-5.0640E+00	4.1951E-02	1.9422E-01
HanXRQChr03g0086171	5.5985E-01	2.2000E+01	-7.4800E+00	1.8936E-01	1.9424E-01
HanXRQChr04g0112251	1.7627E-01	2.4400E+01	9.5160E+00	8.7836E-02	1.9426E-01
HanXRQChr17g0567251	2.0538E+00	2.6100E+01	-8.8740E+00	3.0507E-01	1.9429E-01
HanXRQChr16g0501291	2.1665E+00	2.7500E+01	6.3250E+00	3.0497E-01	1.9429E-01
HanXRQChr14g0447591	7.8035E-01	2.0100E+01	2.4120E+00	1.5563E-01	1.9432E-01
HanXRQChr09g0252801	3.3730E+00	2.0900E+01	2.0900E+00	6.4370E-01	1.9434E-01
HanXRQChr14g0434091	3.4652E-02	2.3000E+01	-5.5200E+00	2.3217E-02	1.9439E-01
HanXRQChr06g0164331	2.0909E-01	2.2100E+01	-7.2930E+00	1.7779E-01	1.9439E-01
HanXRQChr17g0542141	1.2331E+00	2.5300E+01	-9.6140E+00	2.3315E-01	1.9440E-01
HanXRQChr14g0457271	2.3825E+01	2.2500E+01	5.6250E+00	2.8311E+00	1.9441E-01
HanXRQChr17g0548341	1.4115E+01	2.0300E+01	7.1050E+00	2.4839E+00	1.9447E-01
HanXRQChr07g0194421	4.3963E-02	2.2500E+01	-4.9500E+00	3.4300E-02	1.9451E-01
HanXRQChr04g0124741	5.0210E-02	2.3900E+01	-8.3650E+00	3.3442E-02	1.9454E-01
HanXRQChr12g0357841	9.9979E-02	2.2700E+01	-8.8530E+00	6.4586E-02	1.9463E-01
HanXRQChr03g0087321	5.1677E-03	2.6500E+01	-9.8050E+00	1.0361E-02	1.9463E-01
HanXRQChr17g0559281	3.6544E+01	2.7500E+01	-7.1500E+00	7.8520E+00	1.9471E-01
HanXRQChr10g0286231	5.9193E-02	2.4800E+01	3.7200E+00	4.5064E-02	1.9482E-01
HanXRQChr10g0282741	3.9784E+00	2.0300E+01	3.6540E+00	6.6255E-01	1.9482E-01
HanXRQChr09g0261321	5.4068E+00	2.3700E+01	9.0060E+00	9.0463E-01	1.9491E-01
HanXRQChr10g0286311	5.3976E-01	2.2700E+01	-1.0442E+01	1.4670E-01	1.9492E-01
HanXRQChr03g0067861	1.6400E-01	2.2400E+01	-6.9440E+00	8.0013E-02	1.9496E-01
HanXRQChr07g0202401	2.0970E+01	2.1100E+01	2.5320E+00	3.1296E+00	1.9497E-01
HanXRQChr10g0280611	1.5046E-01	2.6000E+01	-9.1000E+00	6.8984E-02	1.9497E-01
HanXRQChr17g0545531	9.3078E-01	2.0600E+01	-4.1200E+00	2.9872E-01	1.9507E-01
HanXRQChr04g0118811	1.4972E-01	2.2100E+01	2.2100E-01	7.5502E-02	1.9511E-01
HanXRQChr10g0284601	4.9814E+01	2.1300E+01	6.8160E+00	6.2234E+00	1.9512E-01
HanXRQChr14g0429271	3.4554E-01	2.6000E+01	-9.3600E+00	9.7197E-02	1.9518E-01
HanXRQChr17g0564041	3.9988E+00	2.3200E+01	1.0672E+01	4.3217E-01	1.9519E-01
HanXRQChr10g0284711	3.0765E-01	2.2300E+01	1.0481E+01	1.5093E-01	1.9530E-01
HanXRQChr16g0531851	1.2984E+01	2.3500E+01	-1.0575E+01	1.0041E+00	1.9531E-01
HanXRQChr05g0157661	6.9975E-01	2.2400E+01	4.2560E+00	1.2724E-01	1.9536E-01
HanXRQChr03g0072951	1.9706E-01	2.4700E+01	-2.4700E+00	6.7382E-02	1.9536E-01
HanXRQChr06g0179151	9.8637E+00	2.2200E+01	1.9980E+00	8.4821E-01	1.9542E-01
HanXRQChr14g0450341	1.5272E-01	2.3200E+01	2.0880E+00	6.9288E-02	1.9553E-01
HanXRQChr08g0235971	5.3236E-01	2.0200E+01	-6.2620E+00	1.0214E-01	1.9558E-01
HanXRQChr04g0116631	2.4940E+01	2.5400E+01	1.0414E+01	2.7730E+00	1.9558E-01
HanXRQChr16g0503161	4.2838E-03	2.2100E+01	8.8400E-01	7.9725E-03	1.9563E-01
HanXRQChr02g0058801	1.2751E+00	2.3000E+01	9.2000E+00	6.6136E-01	1.9567E-01
HanXRQChr03g0082071	6.7065E+00	2.0400E+01	9.3840E+00	1.0223E+00	1.9582E-01
HanXRQChr12g0369401	1.8171E+01	2.3000E+01	2.3000E-01	1.2021E+00	1.9585E-01
HanXRQChr16g0524361	5.6484E-02	2.1000E+01	6.3000E-01	4.3402E-02	1.9587E-01
HanXRQChr09g0240811	1.9522E+00	2.3000E+01	-9.2000E+00	3.3633E-01	1.9588E-01
HanXRQChr17g0533411	8.4446E-03	2.3100E+01	6.0060E+00	1.5435E-02	1.9588E-01
HanXRQChr03g0066301	1.4464E+01	2.2100E+01	6.6300E-01	3.6572E+00	1.9589E-01
HanXRQChr01g0029901	3.9366E+01	2.7500E+01	-1.0725E+01	2.5337E+00	1.9591E-01
HanXRQChr13g0395631	1.9244E+00	2.6700E+01	-8.8110E+00	2.8611E-01	1.9608E-01
HanXRQChr00c0920g0577881	1.1844E-01	2.0700E+01	-4.5540E+00	6.0006E-02	1.9610E-01
HanXRQChr02g0032261	6.6972E+01	2.5900E+01	1.2950E+01	6.0271E+00	1.9610E-01
HanXRQChr16g0509961	1.5511E+00	2.0300E+01	-8.1200E-01	2.3318E-01	1.9611E-01
HanXRQChr13g0424491	6.3397E+01	2.0900E+01	3.7620E+00	5.3473E+00	1.9614E-01
HanXRQChr04g0127171	4.0051E-01	2.4900E+01	-9.9600E+00	9.9511E-02	1.9617E-01
HanXRQChr17g0563751	8.3512E+01	2.3100E+01	3.0030E+00	8.8175E+00	1.9618E-01
HanXRQChr03g0066901	4.3180E+01	2.1900E+01	5.4750E+00	2.5198E+00	1.9620E-01
HanXRQChr16g0500771	1.2358E-02	2.7800E+01	-9.4520E+00	1.5603E-02	1.9625E-01
HanXRQChr02g0038541	9.7150E+00	2.3400E+01	1.0998E+01	6.6843E-01	1.9632E-01
HanXRQChr02g0048871	3.6646E+01	2.1200E+01	4.2400E-01	3.2109E+00	1.9638E-01
HanXRQChr12g0363321	2.8254E+01	2.2000E+01	-3.7400E+00	2.7535E+00	1.9639E-01
HanXRQChr14g0435961	1.1221E-01	2.6700E+01	8.0100E-01	8.9408E-02	1.9660E-01
HanXRQChr07g0206531	2.7052E+01	2.3300E+01	-5.5920E+00	3.1460E+00	1.9664E-01
HanXRQChr08g0231511	1.4560E+00	2.2400E+01	-1.0528E+01	3.2335E-01	1.9667E-01
HanXRQChr01g0009131	1.6664E-01	2.6300E+01	-1.2098E+01	8.0386E-02	1.9672E-01
HanXRQChr05g0161421	3.3432E-01	2.5600E+01	1.2288E+01	8.7885E-02	1.9674E-01
HanXRQChr03g0078961	4.6681E-02	2.0700E+01	-9.9360E+00	3.1221E-02	1.9676E-01
HanXRQChr05g0130481	2.2131E+01	2.0100E+01	-2.6130E+00	1.4198E+00	1.9676E-01
HanXRQChr17g0562941	5.5212E-02	2.1000E+01	1.0500E+00	3.5344E-02	1.9680E-01
HanXRQChr05g0134061	2.3778E+00	2.7900E+01	3.6270E+00	8.4092E-01	1.9683E-01
HanXRQChr04g0126241	4.0744E+00	2.3900E+01	5.4970E+00	4.4277E-01	1.9686E-01
HanXRQChr12g0363121	1.2637E-02	2.2000E+01	4.1800E+00	2.6383E-02	1.9687E-01
HanXRQChr11g0343961	3.3526E-01	2.2300E+01	-1.0927E+01	1.0310E-01	1.9689E-01
HanXRQChr04g0114611	6.7421E+00	2.3300E+01	1.6310E+00	1.1161E+00	1.9698E-01
HanXRQChr09g0268211	1.3071E+00	2.7600E+01	6.0720E+00	5.6537E-01	1.9701E-01
HanXRQChr10g0305431	1.0442E+01	2.7800E+01	-1.3344E+01	2.0520E+00	1.9705E-01
HanXRQChr13g0403621	2.5319E-02	2.7200E+01	-9.2480E+00	3.4874E-02	1.9710E-01
HanXRQChr12g0375901	1.0111E+00	2.7600E+01	4.6920E+00	2.8409E-01	1.9731E-01
HanXRQChr14g0458571	6.3944E-01	2.2500E+01	2.7000E+00	1.9701E-01	1.9733E-01
HanXRQChr17g0569441	5.1881E-02	2.2800E+01	1.0944E+01	3.1834E-02	1.9738E-01
HanXRQChr04g0115661	2.5298E+01	2.3700E+01	-6.1620E+00	1.6788E+00	1.9755E-01
HanXRQChr15g0485081	1.5548E+01	2.3600E+01	2.1240E+00	1.6486E+00	1.9766E-01
HanXRQChr12g0356171	4.4928E-01	2.5300E+01	1.2650E+01	5.7225E-01	1.9775E-01
HanXRQChr10g0289771	1.6083E+00	2.2900E+01	3.6640E+00	5.4624E-01	1.9785E-01
HanXRQChr14g0433351	7.3228E+01	2.2400E+01	7.8400E+00	5.1995E+00	1.9787E-01
HanXRQChr14g0428901	5.2871E+01	2.5800E+01	2.3220E+00	6.2792E+00	1.9792E-01
HanXRQChr09g0270401	1.6019E+00	2.7400E+01	-9.8640E+00	2.3098E-01	1.9793E-01
HanXRQChr10g0295171	7.2590E+00	2.5500E+01	1.2495E+01	9.9692E-01	1.9794E-01
HanXRQChr09g0272151	2.8347E+00	2.0300E+01	1.4210E+00	4.2852E-01	1.9794E-01
HanXRQChr04g0125541	3.1144E+00	2.6700E+01	-8.0100E+00	6.1898E-01	1.9817E-01
HanXRQChr15g0478161	7.1852E+01	2.4400E+01	-4.3920E+00	2.5458E+01	1.9819E-01
HanXRQChr07g0189511	3.0815E-01	2.2200E+01	3.3300E+00	9.0624E-02	1.9822E-01
HanXRQChr14g0452071	2.7507E+00	2.0400E+01	-1.6320E+00	1.5897E+00	1.9833E-01
HanXRQChr10g0310981	5.4729E+01	2.3600E+01	8.0240E+00	2.9514E+00	1.9836E-01
HanXRQChr07g0188581	1.1289E-02	2.2000E+01	-9.4600E+00	1.3844E-02	1.9839E-01
HanXRQChr03g0076581	4.1457E-01	2.0300E+01	3.6540E+00	9.5919E-02	1.9848E-01
HanXRQChr04g0098931	6.7566E-01	2.2500E+01	1.1025E+01	1.6913E-01	1.9859E-01
HanXRQChr12g0379821	8.6556E+00	2.2100E+01	1.9890E+00	7.5097E-01	1.9859E-01
HanXRQChr06g0178931	1.7597E+01	2.7500E+01	-5.2250E+00	6.4111E+00	1.9865E-01
HanXRQChr12g0380801	5.7999E+01	2.2000E+01	1.7600E+00	8.0433E+00	1.9868E-01
HanXRQChr01g0027211	4.2511E-01	2.0200E+01	-3.0300E+00	1.4733E-01	1.9876E-01
HanXRQChr10g0286591	3.2832E+00	2.1900E+01	4.1610E+00	6.6522E-01	1.9880E-01
HanXRQChr07g0198181	5.1141E-01	2.1900E+01	6.5700E+00	1.3050E-01	1.9886E-01
HanXRQChr11g0335281	1.8251E+01	2.0200E+01	2.0200E-01	1.3147E+00	1.9896E-01
HanXRQChr10g0306431	1.7022E+01	2.7500E+01	-9.9000E+00	1.5931E+00	1.9900E-01
HanXRQChr13g0422651	6.3114E-01	2.2400E+01	-7.8400E+00	1.1876E-01	1.9903E-01
HanXRQChr11g0339461	4.7725E+01	2.2700E+01	4.0860E+00	3.2401E+00	1.9903E-01
HanXRQChr17g0552151	1.9025E+00	2.3100E+01	1.0626E+01	6.8341E-01	1.9908E-01
HanXRQChr12g0373671	1.4628E+02	2.7500E+01	-1.1825E+01	1.9877E+01	1.9909E-01
HanXRQChr08g0234391	2.4493E+01	2.6600E+01	-7.4480E+00	1.7186E+00	1.9912E-01
HanXRQChr02g0042921	4.6522E-02	2.0500E+01	-9.8400E+00	3.8891E-02	1.9914E-01
HanXRQChr09g0271441	2.1542E-02	2.1500E+01	2.1500E+00	2.1435E-02	1.9914E-01
HanXRQChr08g0211861	7.9485E+00	2.5700E+01	9.5090E+00	1.8619E+00	1.9918E-01
HanXRQChr03g0078161	2.5695E+01	2.0800E+01	-6.2400E+00	1.4272E+00	1.9924E-01
HanXRQChr12g0385511	2.6052E-03	2.0400E+01	8.9760E+00	5.4228E-03	1.9928E-01
HanXRQChr04g0123841	1.1516E+00	2.5400E+01	-9.1440E+00	2.2583E-01	1.9945E-01
HanXRQChr13g0398491	4.5419E+00	2.1200E+01	2.9680E+00	4.5502E-01	1.9950E-01
HanXRQChr17g0560941	5.2492E+01	2.6900E+01	-1.0491E+01	3.6940E+00	1.9964E-01
HanXRQChr11g0346681	4.6474E-02	2.0500E+01	4.1000E-01	3.6885E-02	1.9976E-01
HanXRQChr14g0431481	5.9582E-03	2.1200E+01	1.6960E+00	1.1401E-02	1.9979E-01
HanXRQChr07g0197981	1.0005E+01	2.4100E+01	1.0122E+01	9.1811E-01	1.9982E-01
HanXRQChr02g0039071	1.5041E-01	2.4700E+01	5.4340E+00	5.4056E-02	1.9985E-01
HanXRQChr04g0100741	2.9268E-01	2.2400E+01	6.7200E+00	1.1650E-01	2.0008E-01
HanXRQChr02g0052361	1.3707E+01	2.2500E+01	3.3750E+00	2.4726E+00	2.0010E-01
HanXRQChr11g0346861	1.2293E+00	2.3800E+01	6.1880E+00	1.5948E-01	2.0017E-01
HanXRQChr13g0403611	6.3171E+00	2.2300E+01	-1.0704E+01	6.8294E-01	2.0021E-01
HanXRQChr02g0031911	6.0359E-02	2.1300E+01	1.2780E+00	4.1144E-02	2.0026E-01
HanXRQChr14g0460761	9.6236E+01	2.0600E+01	8.2400E-01	7.8506E+00	2.0028E-01
HanXRQChr09g0241521	1.0543E+02	2.2800E+01	-1.5960E+00	6.3096E+00	2.0029E-01
HanXRQChr12g0369481	4.8415E-01	2.2100E+01	4.1990E+00	1.4765E-01	2.0043E-01
HanXRQChr09g0252771	3.6441E-01	2.7300E+01	1.9110E+00	4.8455E-01	2.0049E-01
HanXRQChr17g0547731	9.1358E+00	2.3600E+01	1.4160E+00	8.3771E-01	2.0054E-01
HanXRQChr02g0042511	3.3126E-01	2.0400E+01	9.3840E+00	9.9308E-02	2.0072E-01
HanXRQChr13g0423901	2.6717E+00	2.6000E+01	-9.1000E+00	3.5161E-01	2.0079E-01
HanXRQChr17g0546931	1.5226E+00	2.7700E+01	8.3100E+00	3.4389E-01	2.0083E-01
HanXRQChr13g0425831	1.1964E-01	2.0800E+01	-7.6960E+00	6.0676E-02	2.0089E-01
HanXRQChr16g0517851	7.2015E+00	2.2100E+01	3.7570E+00	1.3733E+00	2.0095E-01
HanXRQChr17g0534131	2.8509E-01	2.2000E+01	-4.4000E+00	8.8434E-02	2.0101E-01
HanXRQChr03g0064961	3.6156E-01	2.6000E+01	-9.8800E+00	1.1780E-01	2.0120E-01
HanXRQChr14g0461841	3.7999E+00	2.6100E+01	-1.1745E+01	1.8488E+00	2.0124E-01
HanXRQChr01g0005131	2.3494E-01	2.4900E+01	-1.1952E+01	1.5820E-01	2.0126E-01
HanXRQChr08g0215471	1.1079E-01	2.1600E+01	4.3200E-01	8.6138E-02	2.0135E-01
HanXRQChr04g0096871	3.5602E-02	2.5900E+01	-8.5470E+00	3.7865E-02	2.0136E-01
HanXRQChr06g0173781	1.7757E+00	2.7900E+01	-1.0044E+01	2.5671E-01	2.0140E-01
HanXRQChr10g0287871	1.4344E-03	2.5800E+01	1.2126E+01	3.2093E-03	2.0148E-01
HanXRQChr16g0504791	1.2134E+01	2.4700E+01	-7.1630E+00	1.1482E+00	2.0148E-01
HanXRQChr10g0319311	6.0234E+00	2.2200E+01	8.6580E+00	1.0845E+00	2.0157E-01
HanXRQChr13g0406811	2.7307E+01	2.1600E+01	-1.2960E+00	5.9412E+00	2.0158E-01
HanXRQChr02g0052771	5.3722E-02	2.1600E+01	-5.1840E+00	3.3049E-02	2.0162E-01
HanXRQChr13g0400321	1.2540E-01	2.2200E+01	-5.7720E+00	5.5981E-02	2.0165E-01
HanXRQChr07g0205301	7.8763E-02	2.1900E+01	-9.6360E+00	4.6964E-02	2.0180E-01
HanXRQChr14g0434841	1.0222E+02	2.4000E+01	-9.1200E+00	8.7142E+00	2.0188E-01
HanXRQChr05g0133121	7.4756E+00	2.4200E+01	-1.0164E+01	5.4926E-01	2.0188E-01
HanXRQChr04g0100101	1.1464E+01	2.1200E+01	-5.0880E+00	1.4280E+00	2.0193E-01
HanXRQChr01g0029621	1.4079E-01	2.2300E+01	7.8050E+00	6.4286E-02	2.0194E-01
HanXRQChr09g0271151	3.2119E+01	2.1700E+01	5.4250E+00	5.3951E+00	2.0201E-01
HanXRQChr14g0438451	1.1152E-02	2.3000E+01	4.8300E+00	1.1241E-02	2.0219E-01
HanXRQChr03g0060231	2.3254E+01	2.0400E+01	1.4280E+00	2.2880E+00	2.0226E-01
HanXRQChr13g0395871	2.0120E-01	2.6100E+01	3.9150E+00	6.9193E-02	2.0230E-01
HanXRQChr12g0373981	4.8800E-01	2.4500E+01	1.7150E+00	1.2586E-01	2.0231E-01
HanXRQChr10g0296831	9.5856E+00	2.4800E+01	9.9200E-01	1.7087E+00	2.0234E-01
HanXRQChr12g0366301	1.3368E+01	2.3900E+01	5.2580E+00	1.2728E+00	2.0237E-01
HanXRQChr05g0156731	3.6533E-03	2.4400E+01	8.0520E+00	7.3508E-03	2.0237E-01
HanXRQChr11g0334841	5.1262E+01	2.3600E+01	4.7200E+00	4.6117E+00	2.0239E-01
HanXRQChr11g0346541	1.5232E-02	2.6500E+01	2.9150E+00	1.6732E-02	2.0241E-01
HanXRQChr10g0288461	7.9252E+00	2.1400E+01	-8.3460E+00	1.5953E+00	2.0244E-01
HanXRQChr14g0444521	7.1195E-01	2.6000E+01	2.3400E+00	1.6221E-01	2.0245E-01
HanXRQChr11g0321521	3.9449E-01	2.3600E+01	3.7760E+00	8.9317E-02	2.0246E-01
HanXRQChr07g0197061	6.0627E-02	2.1100E+01	-2.5320E+00	3.4220E-02	2.0250E-01
HanXRQChr08g0228601	2.5885E+01	2.1600E+01	-4.3200E-01	4.0612E+00	2.0255E-01
HanXRQChr01g0001751	2.4253E+01	2.0200E+01	2.8280E+00	1.6805E+00	2.0257E-01
HanXRQChr02g0037131	7.5921E+00	2.0900E+01	-6.8970E+00	1.5156E+00	2.0259E-01
HanXRQChr12g0375401	3.6260E+00	2.2100E+01	-6.1880E+00	6.8582E-01	2.0260E-01
HanXRQChr16g0531581	1.6195E-02	2.4900E+01	1.2201E+01	3.2568E-02	2.0274E-01
HanXRQChr14g0428891	3.0329E+00	2.0900E+01	2.5080E+00	2.8006E-01	2.0283E-01
HanXRQChr11g0339911	5.7438E-02	2.2700E+01	7.4910E+00	4.8245E-02	2.0290E-01
HanXRQChr10g0279591	6.0580E-02	2.2700E+01	-6.1290E+00	3.3712E-02	2.0292E-01
HanXRQChr01g0002551	8.9768E-03	2.4000E+01	-6.0000E+00	1.4177E-02	2.0304E-01
HanXRQChr16g0510001	3.1947E-02	2.7000E+01	5.1300E+00	2.4906E-02	2.0316E-01
HanXRQChr10g0284911	6.1742E-03	2.3700E+01	1.0902E+01	1.0637E-02	2.0317E-01
HanXRQChr04g0107051	1.0469E+00	2.5500E+01	-7.9050E+00	1.8676E-01	2.0321E-01
HanXRQChr15g0479691	1.4755E+00	2.1200E+01	-3.6040E+00	2.1514E-01	2.0330E-01
HanXRQChr15g0473781	3.6573E-02	2.5200E+01	1.7640E+00	2.9474E-02	2.0332E-01
HanXRQChr12g0378981	1.9532E+00	2.4000E+01	7.2000E-01	5.7375E-01	2.0332E-01
HanXRQChr04g0102811	3.1599E-01	2.0300E+01	-6.0900E-01	7.5796E-02	2.0337E-01
HanXRQChr07g0200301	6.2865E-01	2.7800E+01	-1.2232E+01	1.7607E-01	2.0344E-01
HanXRQChr16g0525211	3.1919E-01	2.7800E+01	-1.2510E+01	9.6886E-02	2.0346E-01
HanXRQChr06g0174161	5.6303E-01	2.4400E+01	-1.0004E+01	1.1514E-01	2.0357E-01
HanXRQChr12g0368771	5.6222E+00	2.4200E+01	-1.1616E+01	6.8679E-01	2.0361E-01
HanXRQChr06g0179101	1.9768E-01	2.5700E+01	1.1565E+01	6.1411E-02	2.0361E-01
HanXRQChr05g0162501	6.7601E+00	2.2200E+01	-2.4420E+00	7.7339E-01	2.0372E-01
HanXRQChr03g0069011	3.2134E+00	2.2300E+01	-6.0210E+00	9.8308E-01	2.0372E-01
HanXRQChr17g0569351	5.3182E+01	2.5400E+01	7.6200E-01	2.4965E+00	2.0375E-01
HanXRQChr02g0052441	2.1316E-02	2.6800E+01	2.4120E+00	2.5090E-02	2.0392E-01
HanXRQChr13g0418731	1.7165E-02	2.4600E+01	-1.1070E+01	2.7536E-02	2.0399E-01
HanXRQChr06g0163821	1.5917E+00	2.5900E+01	1.0101E+01	3.6288E-01	2.0407E-01
HanXRQChr06g0178991	8.0133E-02	2.4700E+01	-1.2103E+01	1.0266E-01	2.0412E-01
HanXRQChr17g0536381	4.9330E+01	2.1600E+01	-4.9680E+00	3.8552E+00	2.0412E-01
HanXRQChr02g0045921	1.7850E+00	2.5200E+01	1.2096E+01	2.8583E-01	2.0416E-01
HanXRQChr05g0153371	2.0350E-02	2.1100E+01	5.0640E+00	1.7439E-02	2.0419E-01
